RelativeHumidity,Temperature_Celsius,Pressure_Millibar,MoonInfo_Phase,MoonInfo_Illumination,MoonInfo_Age,Precipitation_Hour_Cm,Precipitation_Year_Cm,Precipitation_Month_Cm,Precipitation_Week_Cm,Precipitation_Day_Cm,Wind_X,Wind_Y,Wind_Gust_KilometersPerHour,MoonInfo_PhaseName_First Quarter,MoonInfo_PhaseName_Full Moon,MoonInfo_PhaseName_New Moon,MoonInfo_PhaseName_Third Quarter,MoonInfo_PhaseName_Waning Crescent,MoonInfo_PhaseName_Waning Gibbous,MoonInfo_PhaseName_Waxing Crescent,MoonInfo_PhaseName_Waxing Gibbous,CurrentConditions_/ Broken Sky,CurrentConditions_/ Overcast Sky,CurrentConditions_/ Scattered,CurrentConditions_Broken Sky,CurrentConditions_Clear Skies,CurrentConditions_Drizzle,CurrentConditions_Dry,CurrentConditions_Fog,"CurrentConditions_Freezing, Fog",CurrentConditions_Haze,"CurrentConditions_In The Vicinity, Thunderstorms","CurrentConditions_In The Vicinity, Thunderstorms, Rain",CurrentConditions_Light Drizzle,CurrentConditions_Light Rain,CurrentConditions_Light Snow,"CurrentConditions_Light Thunderstorms, Rain",CurrentConditions_Mist,CurrentConditions_Overcast Sky,CurrentConditions_Rain,CurrentConditions_Scattered,CurrentConditions_Snow,CurrentConditions_Strong Drizzle,CurrentConditions_Strong Rain,CurrentConditions_Strong Snow,"CurrentConditions_Strong Thunderstorms, Rain",CurrentConditions_Thunderstorms,"CurrentConditions_Thunderstorms, Rain",Preassure_Millibar,day_sin,day_cos,year_sin,year_cos
0.775,17,1014.23,0.1317317790773704,0.1617126170470479,3.89,0.0,11.28,0.0,3.86,0.0,6.408587988004847,3.7,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1014.23,-2.7081039209395118e-06,0.999999999996333,-0.005993304863442198,0.9999820399871259
0.881,17,1012.87,0.1412115558410758,0.1842299502992083,4.17,0.0,11.28,0.0,3.86,0.0,6.79678973526781e-16,11.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1012.87,2.317269098851827e-08,0.9999999999999998,-0.011160743847410138,0.9999377169587976
1.0,16,1011.52,0.1506597692820021,0.2077867651122814,4.45,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1011.52,2.7544493029163755e-06,0.9999999999962065,-0.0007036103213784734,0.9999997524662272
0.83,20,1012.53,0.1600732921593277,0.2322810408859867,4.73,0.0,11.28,0.0,3.86,0.0,-1.9274947721029263,-10.93136605843551,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1012.53,5.485725914823685e-06,0.9999999999849534,-0.005871211465596248,0.9999827642894282
0.691,23,1012.19,0.1694494339016921,0.2576088995218719,5.0,0.0,11.28,0.0,3.86,0.0,4.756628311680391,-5.668728879080438,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.19,-2.2300575596369057e-05,0.9999999997513421,-0.011038655822692192,0.9999390721827146
0.882,18,1015.24,0.1787859356146392,0.2836654845882126,5.28,0.0,11.28,0.0,3.86,0.0,2.7500000000000004,4.763139720814412,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1015.24,-1.9569298985037085e-05,0.9999999998085213,-0.000581514800345307,0.9999998309202542
0.875,10,1019.31,0.1880809572086569,0.3103457559108127,5.55,0.0,11.28,0.0,3.86,0.0,9.958577760546714,8.35623892592501,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1019.31,-1.683802237355913e-05,0.9999999998582405,-0.005749117980226255,0.9999834736846652
0.818,10,1022.69,0.197333057453187,0.3375451909793883,5.83,0.0,11.28,0.0,3.86,0.0,20.87121223120497,12.05,38.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.69,-1.4106745761955565e-05,0.9999999999004998,-0.010916567633417446,0.9999404125002175
0.77,14,1020.66,0.2065411679378834,0.3651603893929167,6.1,0.0,11.28,0.0,3.86,0.0,9.958577760546714,8.35623892592501,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.66,-1.1375469150246767e-05,0.9999999999352993,-0.000459419270643312,0.9999998944669614
0.819,11,1021.34,0.21570456204916,0.3930895809916254,6.37,0.0,11.28,0.0,3.86,0.0,7.134942467520586,8.503093318620655,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1021.34,-8.644192538453108e-06,0.999999999962639,-0.005627024409152307,0.999984168172826
1.0,13,1019.98,0.22482282015439,0.4212330421615697,6.64,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1019.98,-5.9129159265949645e-06,0.9999999999825188,-0.010794479281405906,0.9999417379112862
1.0,16,1018.63,0.2338957922172427,0.4494934278773442,6.91,0.05,11.28,0.0,3.86,0.0,5.977924770084816,7.124213321006496,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1018.63,-3.181639314692712e-06,0.9999999999949386,-0.0003373237340926058,0.9999999431063475
0.941,22,1015.24,0.2429235590584818,0.4777760293227958,7.17,1.09,11.28,0.0,3.86,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1015.24,-4.5036270276672414e-07,0.9999999999998986,-0.005504930754194492,0.9999848477539005
1.0,18,1015.24,0.2519063934191535,0.5059889683440377,7.44,0.0,11.28,0.0,3.86,0.0,4.531193156845207e-16,7.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.24,2.280913909162623e-06,0.9999999999973987,-0.010672390768477582,0.999943048415901
1.0,17,1015.58,0.2608447218929873,0.5340433406085021,7.7,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.58,5.012190521074955e-06,0.9999999999874389,-0.00021522819251330595,0.9999999768384124
0.78,21,1018.29,0.2696158540809164,0.5614691216223102,7.96,0.0,11.28,0.0,3.86,0.0,8.054036255195278,-4.650000000000005,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1018.29,-1.5182650857527355e-05,0.9999999998847435,-0.0024899071779494533,0.9999969001763181
0.732,21,1017.27,0.2785901218813582,0.5893362297852426,8.23,0.0,11.28,0.0,3.86,0.0,5.977924770084816,7.124213321006496,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1017.27,-2.004283437869946e-05,0.9999999997991424,-0.01055030209645249,0.9999443440140424
1.0,12,1019.65,0.2873985032032256,0.6164126067939808,8.49,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1019.65,-1.7311557767245355e-05,0.999999999850155,-9.313264772553002e-05,0.999999995663155
1.0,10,1021.68,0.2961649411498732,0.643006239428294,8.75,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021.68,-1.4580281155662107e-05,0.9999999998937077,-0.00526074319990762,0.9999861621947499
0.537,24,1022.69,0.304890148393287,0.6690442133827772,9.0,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.69,-1.1849004543970094e-05,0.9999999999298006,-0.010428213267150642,0.9999456247056911
0.368,27,1020.32,0.3135748232274931,0.6944569532667941,9.26,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.32,-9.117727932189687e-06,0.9999999999584335,-0.015595404855317659,0.9998783842785075
0.68,17,1022.35,0.3222196351773891,0.7191782684699618,9.52,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.35,-6.386451320341264e-06,0.9999999999796066,-0.005138649304218745,0.9999867970545052
0.938,14,1022.69,0.3308252146154216,0.7431454037192108,9.77,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.69,-3.6551747084451983e-06,0.9999999999933199,-0.010306124282392057,0.999946890490828
0.451,28,1021.68,0.3393921461383975,0.7662990941378935,10.02,0.0,11.28,0.0,3.86,0.0,-11.337457758160872,9.513256623360784,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021.68,-9.238980965218655e-07,0.9999999999995732,-0.015473324041801248,0.9998802809552239
0.355,31,1017.61,0.3479209653727778,0.7885836234807873,10.27,0.0,11.28,0.0,3.86,0.0,-3.5353318532759666,4.213244437154379,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.61,1.8073785154083592e-06,0.9999999999983666,-0.005016555331926369,0.999987417007135
0.685,20,1016.94,0.3564121588106686,0.8099468833597643,10.53,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.94,4.538655127325101e-06,0.9999999999897003,-0.010184035143996755,0.9999481413694341
0.88,16,1014.9,0.3648661662396704,0.8303404307247897,10.77,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.9,-2.3247646383633934e-05,0.9999999997297735,-0.01535124299761901,0.9998821627264025
0.43,31,1013.21,0.3732833853069923,0.8497195405839628,11.02,0.0,11.28,0.0,3.86,0.0,-12.21600407021681,-4.446261863233692,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1013.21,-2.051636977235734e-05,0.9999999997895392,-0.004894461284850585,0.9999880220526299
0.579,27,1008.81,0.3816641777602284,0.8680432509335393,11.27,0.0,11.28,0.0,3.86,0.0,-5.061898121219907,-13.907450787631442,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1008.81,-1.7785093160927696e-05,0.9999999998418452,-0.010061945853784757,0.9999493773414909
0.941,22,1009.49,0.3900088769208794,0.8852743970581475,11.52,0.76,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1009.49,-1.505381654936538e-05,0.9999999998866913,-0.01522916172459084,0.9998840295920154
1.0,18,1008.47,0.3983177959785202,0.9013796327305093,11.76,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1008.47,-1.2322539937690763e-05,0.9999999999240775,-0.004772367164811489,0.999988612190981
0.62,29,1009.15,0.4065912367309697,0.9163294363190112,12.01,0.0,11.28,0.0,3.86,0.0,-7.28757737229034,-1.2849965147352855,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.15,-9.591263325924222e-06,0.9999999999540038,-0.009939856413576089,0.9999505984069801
0.383,33,1006.78,0.4148294984465576,0.9300981003766398,12.25,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1006.78,-6.859986714086131e-06,0.9999999999764703,-0.015107080224536648,0.9998858815520346
0.833,23,1009.82,0.4230328865752585,0.9426637038693326,12.49,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.82,-4.128710102196865e-06,0.9999999999914769,-0.004650272973629176,0.9999891874221795
1.0,20,1010.84,0.4312017210923632,0.9540080667853694,12.73,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.84,-1.3974334902767999e-06,0.9999999999990236,-0.009817766825190775,0.9999518045658832
0.493,33,1011.86,0.4393363443102761,0.964116687402157,12.97,0.0,11.28,0.0,3.86,0.0,-5.168309414322496,-1.8811107882911775,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.86,1.3338431216536901e-06,0.9999999999991104,-0.01498499849927634,0.9998877186064327
0.284,36,1010.84,0.4474371280492415,0.9729786629658506,13.21,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.84,4.06511973357423e-06,0.9999999999917374,-0.004528178713123745,0.9999897477462166
0.614,26,1012.53,0.455504480104285,0.9805865949292624,13.45,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.53,-2.3721181777258605e-05,0.9999999997186527,-0.009695677090448846,0.9999529958181823
1.0,20,1013.55,0.4635388499912937,0.9869364801993789,13.69,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.55,-2.0989905166010618e-05,0.999999999779712,-0.014862916550629827,0.9998895407551821
0.456,30,1016.26,0.4715407339902001,0.9920275900541896,13.92,0.0,11.28,0.0,3.86,0.0,14.269884935041173,17.00618663724131,42.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.26,-1.8258628554606052e-05,0.9999999998333112,-0.004406084385115294,0.9999902931630843
0.388,35,1011.52,0.4795106795370327,0.9958623385143236,14.16,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.52,-1.5527351943065276e-05,0.9999999998794507,-0.009573587211170333,0.9999541721638597
0.65,24,1013.21,0.4874492890390133,0.99844614199609,14.39,0.0,11.28,0.0,3.86,0.0,6.408587988004847,3.7,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.21,-1.2796075331408669e-05,0.9999999999181303,-0.014740834380417027,0.9998913479982559
0.83,20,1012.87,0.4953572232067552,0.9997872720487956,14.63,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1012.87,-1.0064798719656605e-05,0.99999999994935,-0.004283989991423922,0.9999908236727743
0.587,31,1012.87,0.5032352040062007,0.9998967028987412,14.86,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.87,-7.3335221078294596e-06,0.9999999999731097,-0.009451497189175269,0.999955333602898
0.587,31,1009.49,0.5110840173407912,0.9987879554054456,15.09,0.0,11.28,0.0,3.86,0.0,7.400000000000002,12.817175976009691,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.49,-4.602245495947606e-06,0.9999999999894097,-0.014618751990457856,0.9998931403356268
0.654,26,1008.81,0.5189045155720595,0.9964769388928372,15.32,0.0,11.28,0.0,3.86,0.0,5.694607616035193e-16,9.3,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1008.81,-1.8709688840314206e-06,0.9999999999982497,-0.00416189553386973,0.9999913392752785
0.833,23,1006.44,0.5266976199835051,0.9929817921662948,15.55,0.0,11.28,0.0,3.86,0.0,6.408587988004847,3.7,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1006.44,8.603077278987219e-07,0.99999999999963,-0.009329407026283688,0.9999564801352796
0.701,29,1004.07,0.5344643232805028,0.9883227248779404,15.78,0.0,11.28,0.0,3.86,0.0,-9.158712103013537,-1.6149280523024534,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1004.07,3.5915843398224466e-06,0.9999999999935503,-0.014496669382572235,0.9998949177672684
1.0,23,1002.04,0.5422056922086304,0.9825218602669918,16.01,3.86,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.04,-2.4194717170877957e-05,0.9999999997073078,-0.004039801014272821,0.9999918399705895
1.0,21,1003.73,0.5499228703549298,0.9756030801893598,16.24,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1003.73,-2.146344055965919e-05,0.9999999997696604,-0.00920731672431563,0.9999576117609876
1.0,20,1005.08,0.5576170811807294,0.9675918732641802,16.47,0.0,11.28,0.0,3.86,0.0,-5.416442641567144,-0.9550649771681176,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.08,-1.8732163948280312e-05,0.999999999824553,-0.014374586558580088,0.999896680293154
0.552,31,1006.44,0.5652896313128805,0.9585151869127272,16.69,0.0,11.28,0.0,3.86,0.0,-8.356238925925012,-9.958577760546714,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1006.44,-1.600088733676169e-05,0.9999999998719858,-0.003917706434453294,0.9999923257586998
0.461,32,1005.42,0.5729419141027938,0.948401284041329,16.92,0.0,11.28,0.0,3.86,0.0,1.614928052302449,-9.158712103013537,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.42,-1.3269610725123706e-05,0.9999999999119588,-0.009085226285091133,0.9999587284800051
0.834,24,1008.47,0.580575413440536,0.9372796051307248,17.14,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1008.47,-1.0538334113386732e-05,0.9999999999444718,-0.014252503520301347,0.9998984279132574
1.0,20,1009.49,0.5881917077935077,0.9251806365288664,17.37,0.0,11.28,0.0,3.86,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.49,-7.807057501571143e-06,0.9999999999695249,-0.003795611796231255,0.9999927966396019
0.692,24,1012.87,0.5957924744176674,0.91213578580786,17.59,0.0,11.28,0.0,3.86,0.0,11.1,19.225763964014536,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.87,-5.075780889697315e-06,0.9999999999871182,-0.008963135710430238,0.9999598302923155
0.642,20,1013.89,0.6033794936740413,0.8981772651202271,17.82,0.0,11.28,0.0,3.86,0.0,19.84055107678153,16.648199090881366,31.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.89,-2.344504277785622e-06,0.9999999999972516,-0.01413042026955594,0.9999001606275527
0.722,15,1014.57,0.6109546533650702,0.8833379835811825,18.04,0.0,11.28,0.0,3.86,0.0,12.792942200086932,10.734553081765204,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.57,3.867723341435607e-07,0.9999999999999252,-0.0036735171014268065,0.9999932526132892
0.878,13,1013.89,0.6185199529925947,0.8676514497932133,18.27,0.0,18.87,0.0,0.0,0.0,8.503093318620655,7.1349424675205855,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.89,3.118048946069858e-06,0.9999999999951389,-0.00884104500215299,0.9999609171979023
0.781,22,1013.89,0.6260775078239352,0.8511516857236201,18.49,0.0,18.87,0.0,0.0,0.0,-2.2574263096700937,12.802500789158705,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.89,5.849325557972896e-06,0.9999999999828927,-0.014008336808163803,0.9999018784360139
0.739,25,1010.84,0.6336295526441371,0.8338731532205292,18.71,0.0,18.87,0.0,0.0,0.0,5.977924770084816,7.124213321006496,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.84,-2.193697595330295e-05,0.9999999997593846,-0.003551422351860055,0.9999936936797545
0.94,19,1010.84,0.6411784450613129,0.815850694519718,18.93,0.0,18.87,0.0,0.0,0.0,5.416442641567143,-0.955064977168122,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1010.84,-1.920569934195037e-05,0.9999999998155705,-0.008718954162079432,0.9999619891967492
0.882,18,1011.86,0.6487266682266083,0.7971194881304347,19.16,0.0,18.87,0.0,0.0,0.0,0.9550649771681148,-5.416442641567144,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.86,-1.6474422730454518e-05,0.9999999998642967,-0.013886253137944872,0.9999035813386153
0.363,25,1012.19,0.6562768328221732,0.7777150215055837,19.38,0.0,18.87,0.0,0.0,0.0,3.2124912868382043,-18.21894343072585,48.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.19,-1.3743146118835768e-05,0.999999999905563,-0.0034293275493511048,0.9999941198389914
0.441,24,1012.53,0.6638316781688122,0.7576730818740656,19.6,0.0,18.87,0.0,0.0,0.0,15.627306639627148,-13.112867237605409,37.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.53,-1.1011869507114496e-05,0.9999999999393694,-0.008596863192029616,0.9999630462888404
0.726,17,1015.58,0.6713940723002823,0.7370297665574449,19.83,0.0,18.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.58,-8.280592895311077e-06,0.9999999999657159,-0.013764169260719088,0.9999052693353317
0.937,13,1016.94,0.678967010851656,0.715821513985323,20.05,0.0,18.87,0.0,0.0,0.0,-1.8811107882911813,-5.168309414322495,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.94,-5.549316283445886e-06,0.9999999999846025,-0.0033072326957200634,0.9999945310909937
0.383,23,1016.6,0.6865536146062183,0.6940851564811198,20.27,0.0,18.87,0.0,0.0,0.0,5.416442641567144,0.9550649771681168,29.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.6,-2.818039671539298e-06,0.9999999999960293,-0.008474772093823586,0.9999640884741601
0.344,27,1013.21,0.6941571255485287,0.6718579956831121,20.5,0.0,18.87,0.0,0.0,0.0,1.9274947721029223,-10.93136605843551,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.21,-8.676305961168717e-08,0.9999999999999962,-0.013642085178306396,0.9999069424261379
0.498,22,1011.18,0.7017809012712147,0.6491779012149854,20.72,0.0,18.87,0.0,0.0,0.0,-5.061898121219907,-13.907450787631442,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.18,2.6445135523165704e-06,0.9999999999965032,-0.003185137792787038,0.999994927435755
0.681,18,1012.19,0.7094284075878671,0.626083432899437,20.95,0.0,18.87,0.0,0.0,0.0,-4.213244437154379,-3.5353318532759657,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.19,5.3757901642251004e-06,0.9999999999855504,-0.008352680869281396,0.9999651157526926
